1.0,1.0,0.7317073170731709,0.6404878048780471,0.8175609756097564,0.8658536585365848,0.6082926829268289,0.6887804878048797,0.6082926829268289,0.6887804878048797,0.860487804878048,1.0,0.9195121951219518,0.0,0.0,0.0,0.0,0.5975609756097559,0.9356097560975609,1.0,0.46341463414634154,
0.9404878048780491,0.9336585365853654,0.6819512195121964,0.6073170731707315,0.7717073170731711,0.7814634146341464,0.5804878048780485,0.7395121951219512,0.5804878048780485,0.7395121951219512,0.8229268292682934,1.0,0.8824390243902434,0.0,0.0,0.0,0.0,0.5960975609756087,0.9341463414634149,1.0,0.5643902439024394,
0.6609756097560974,0.5912195121951217,0.7848780487804866,0.7604878048780489,0.7595121951219518,0.7404878048780483,0.5209756097560968,0.8346341463414636,0.5209756097560968,0.8346341463414636,0.8687804878048785,1.0,0.9424390243902447,0.0,0.0,0.0,0.0,0.9248780487804873,0.9331707317073167,1.0,0.6014634146341465,
0.6414634146341466,0.6219512195121941,0.8053658536585357,0.7517073170731711,0.7604878048780493,0.7253658536585356,0.4829268292682923,0.8785365853658532,0.4829268292682923,0.8785365853658532,0.9175609756097564,1.0,0.9029268292682924,0.0,0.0,0.0,0.0,0.5960975609756087,0.9092682926829275,1.0,0.5873170731707315,
0.5697560975609756,0.7190243902439021,0.7229268292682928,0.7019512195121951,0.7551219512195118,0.7663414634146338,0.6673170731707307,0.9356097560975609,0.6673170731707307,0.9356097560975609,0.8819512195121956,1.0,0.9107317073170728,0.0,0.0,0.0,0.0,0.507317073170731,0.8931707317073165,1.0,0.5546341463414645,
0.5600000000000002,0.6375609756097559,0.7443902439024386,0.7112195121951222,0.7287804878048783,0.8385365853658541,0.6043902439024386,0.8131707317073175,0.6043902439024386,0.8131707317073175,0.8190243902439012,0.990243902439024,0.9048780487804872,0.0,0.0,0.0,0.0,0.572195121951219,0.9531707317073179,0.902439024390243,0.9326829268292689,
0.5785365853658532,0.6507317073170734,0.6512195121951229,0.6136585365853668,0.7097560975609752,0.7682926829268293,0.48878048780487793,0.750731707317074,0.48878048780487793,0.750731707317074,0.7839024390243909,0.990243902439024,0.9443902439024399,0.46341463414634154,0.46341463414634154,0.0,0.0,0.6619512195121957,0.9019512195121953,0.902439024390243,0.5990243902439019,
0.6492682926829259,0.6117073170731713,0.712682926829268,0.6624390243902432,0.8512195121951228,0.814634146341464,0.5117073170731703,0.8487804878048778,0.5117073170731703,0.8487804878048778,0.7448780487804886,0.990243902439024,0.9863414634146341,0.0,0.0,0.0,0.0,0.9248780487804873,0.9356097560975609,1.0,0.5726829268292676,
0.5707317073170725,0.5951219512195114,0.7185365853658534,0.6795121951219515,0.7946341463414645,0.7346341463414634,0.6902439024390247,0.8395121951219517,0.6156097560975606,0.8395121951219517,0.5248780487804878,0.990243902439024,0.9570731707317083,0.0,0.0,0.0,0.0,0.572195121951219,0.9395121951219507,0.5609756097560974,0.5863414634146343,
0.9375609756097558,0.9482926829268291,0.7243902439024388,0.6936585365853665,0.7785365853658534,0.7902439024390252,0.6921951219512191,0.8297560975609755,0.6087804878048771,0.8297560975609755,0.0,1.0,0.8765853658536581,0.0,0.0,0.0,0.0,0.5868292682926827,0.9609756097560981,0.46341463414634154,0.6731707317073184,
